#{"t_start": 1578867103.6143973, "env_id": "multi-channel-DCA-v0"}
r,l,t,block_prob,timestamp
66,4320,814.629914,0.6468126207340631,2013-11-01 00:40:00
-58,4320,825.756668,0.6567933032839666,2013-11-01 00:40:00
420,4320,830.917878,0.618319381841597,2013-11-01 00:40:00
-168,4320,841.447118,0.6656471345782357,2013-11-01 00:40:00
242,4320,846.356608,0.6326464906632324,2013-11-01 00:40:00
120,4320,856.820607,0.642466194462331,2013-11-01 00:40:00
322,4320,861.718276,0.6262073406310367,2013-11-01 00:40:00
632,4320,872.928648,0.6012556342562781,2013-11-01 00:40:00
-174,4320,883.581204,0.6661300708306503,2013-11-01 00:40:00
-32,4320,889.17638,0.6547005795235029,2013-11-01 00:40:00
-114,4320,899.63396,0.6613007083065036,2013-11-01 00:40:00
-60,4320,904.587704,0.6569542820347715,2013-11-01 00:40:00
-100,4320,915.250652,0.6601738570508693,2013-11-01 00:40:00
202,4320,920.334633,0.6358660656793304,2013-11-01 00:40:00
190,4320,930.617173,0.6368319381841597,2013-11-01 00:40:00
16,4320,935.526628,0.6508370895041854,2013-11-01 00:40:00
-10,4320,946.326777,0.652929813264649,2013-11-01 00:40:00
-40,4320,951.344225,0.6553444945267225,2013-11-01 00:40:00
300,4320,961.949879,0.6279781068898905,2013-11-01 00:40:00
-236,4320,967.080689,0.671120412105602,2013-11-01 00:40:00
80,4320,977.485548,0.6456857694784288,2013-11-01 00:40:00
-404,4320,982.396858,0.6846426271732131,2013-11-01 00:40:00
76,4320,993.228217,0.6460077269800386,2013-11-01 00:40:00
-56,4320,998.103684,0.6566323245331617,2013-11-01 00:40:00
116,4320,1008.874738,0.6427881519639408,2013-11-01 00:40:00
36,4320,1014.049706,0.6492273019961365,2013-11-01 00:40:00
162,4320,1024.654192,0.6390856406954282,2013-11-01 00:40:00
158,4320,1034.84296,0.639407598197038,2013-11-01 00:40:00
106,4320,1039.731237,0.6435930457179653,2013-11-01 00:40:00
18,4320,1049.953576,0.6506761107533805,2013-11-01 00:40:00
-98,4320,1055.015806,0.6600128783000644,2013-11-01 00:40:00
268,4320,1065.521921,0.6305537669027689,2013-11-01 00:40:00
264,4320,1070.433806,0.6308757244043787,2013-11-01 00:40:00
76,4320,1080.760898,0.6460077269800386,2013-11-01 00:40:00
290,4320,1085.667407,0.628783000643915,2013-11-01 00:40:00
-56,4320,1095.746764,0.6566323245331617,2013-11-01 00:40:00
58,4320,1100.734436,0.6474565357372827,2013-11-01 00:40:00
352,4320,1110.90991,0.6237926593689633,2013-11-01 00:40:00
24,4320,1115.814104,0.6501931745009659,2013-11-01 00:40:00
-42,4320,1126.1064,0.6555054732775274,2013-11-01 00:40:00
374,4320,1130.996793,0.6220218931101095,2013-11-01 00:40:00
692,4320,1141.897882,0.5964262717321314,2013-11-01 00:40:00
344,4320,1147.027992,0.6244365743721829,2013-11-01 00:40:00
228,4320,1157.361022,0.6337733419188667,2013-11-01 00:40:00
322,4320,1162.251145,0.6262073406310367,2013-11-01 00:40:00
-74,4320,1173.633191,0.6580811332904056,2013-11-01 00:40:00
418,4320,1184.228927,0.6184803605924019,2013-11-01 00:40:00
40,4320,1189.570754,0.6489053444945267,2013-11-01 00:40:00
-218,4320,1200.34847,0.6696716033483581,2013-11-01 00:40:00
272,4320,1205.704427,0.6302318094011591,2013-11-01 00:40:00
160,4320,1216.23629,0.6392466194462331,2013-11-01 00:40:00
70,4320,1221.299293,0.6464906632324533,2013-11-01 00:40:00
228,4320,1231.770709,0.6337733419188667,2013-11-01 00:40:00
154,4320,1236.775575,0.6397295556986478,2013-11-01 00:40:00
250,4320,1247.462759,0.6320025756600128,2013-11-01 00:40:00
334,4320,1252.369725,0.6252414681262073,2013-11-01 00:40:00
142,4320,1263.510384,0.6406954282034771,2013-11-01 00:40:00
342,4320,1268.406394,0.6245975531229878,2013-11-01 00:40:00
330,4320,1278.906018,0.6255634256278171,2013-11-01 00:40:00
182,4320,1283.971513,0.6374758531873793,2013-11-01 00:40:00
394,4320,1294.53089,0.6204121056020605,2013-11-01 00:40:00
-36,4320,1299.412754,0.6550225370251127,2013-11-01 00:40:00
272,4320,1310.450125,0.6302318094011591,2013-11-01 00:40:00
160,4320,1320.763921,0.6392466194462331,2013-11-01 00:40:00
-310,4320,1326.093748,0.6770766258853831,2013-11-01 00:40:00
-186,4320,1336.832829,0.6670959433354797,2013-11-01 00:40:00
120,4320,1342.057561,0.642466194462331,2013-11-01 00:40:00
366,4320,1352.699329,0.6226658081133291,2013-11-01 00:40:00
-4,4320,1357.964028,0.6524468770122344,2013-11-01 00:40:00
-8,4320,1368.714732,0.6527688345138442,2013-11-01 00:40:00
238,4320,1374.054956,0.6329684481648422,2013-11-01 00:40:00
4,4320,1384.79564,0.6518029620090148,2013-11-01 00:40:00
40,4320,1389.701214,0.6489053444945267,2013-11-01 00:40:00
-10,4320,1400.870673,0.652929813264649,2013-11-01 00:40:00
386,4320,1405.764826,0.6210560206052801,2013-11-01 00:40:00
-30,4320,1416.587492,0.654539600772698,2013-11-01 00:40:00
142,4320,1421.655533,0.6406954282034771,2013-11-01 00:40:00
200,4320,1432.858034,0.6360270444301352,2013-11-01 00:40:00
154,4320,1437.732651,0.6397295556986478,2013-11-01 00:40:00
-184,4320,1448.337254,0.6669349645846748,2013-11-01 00:40:00
450,4320,1453.235777,0.6159047005795235,2013-11-01 00:40:00
-228,4320,1463.631377,0.6704764971023824,2013-11-01 00:40:00
418,4320,1474.197901,0.6184803605924019,2013-11-01 00:40:00
118,4320,1479.601887,0.6426271732131359,2013-11-01 00:40:00
140,4320,1490.215389,0.640856406954282,2013-11-01 00:40:00
306,4320,1495.180961,0.6274951706374758,2013-11-01 00:40:00
34,4320,1505.814137,0.6493882807469414,2013-11-01 00:40:00
34,4320,1510.797486,0.6493882807469414,2013-11-01 00:40:00
-50,4320,1521.647396,0.656149388280747,2013-11-01 00:40:00
26,4320,1526.536126,0.650032195750161,2013-11-01 00:40:00
282,4320,1537.12387,0.6294269156471346,2013-11-01 00:40:00
56,4320,1542.021888,0.6476175144880876,2013-11-01 00:40:00
304,4320,1552.184364,0.6276561493882807,2013-11-01 00:40:00
420,4320,1557.228723,0.618319381841597,2013-11-01 00:40:00
8,4320,1567.601856,0.651481004507405,2013-11-01 00:40:00
202,4320,1572.505465,0.6358660656793304,2013-11-01 00:40:00
212,4320,1582.980565,0.6350611719253059,2013-11-01 00:40:00
402,4320,1587.885002,0.6197681905988409,2013-11-01 00:40:00
138,4320,1598.537362,0.6410173857050869,2013-11-01 00:40:00
16,4320,1603.654885,0.6508370895041854,2013-11-01 00:40:00
-160,4320,1614.300023,0.6650032195750161,2013-11-01 00:40:00
190,4320,1625.164917,0.6368319381841597,2013-11-01 00:40:00
4,4320,1630.050478,0.6518029620090148,2013-11-01 00:40:00
-96,4320,1640.467807,0.6598518995492595,2013-11-01 00:40:00
244,4320,1645.435629,0.6324855119124275,2013-11-01 00:40:00
-260,4320,1656.241252,0.6730521571152608,2013-11-01 00:40:00
268,4320,1661.162435,0.6305537669027689,2013-11-01 00:40:00
382,4320,1671.338886,0.6213779781068899,2013-11-01 00:40:00
-16,4320,1676.241337,0.6534127495170637,2013-11-01 00:40:00
4,4320,1687.347605,0.6518029620090148,2013-11-01 00:40:00
162,4320,1692.421781,0.6390856406954282,2013-11-01 00:40:00
316,4320,1702.857593,0.6266902768834514,2013-11-01 00:40:00
-2,4320,1707.749983,0.6522858982614295,2013-11-01 00:40:00
312,4320,1718.029344,0.6270122343850612,2013-11-01 00:40:00
138,4320,1722.921656,0.6410173857050869,2013-11-01 00:40:00
-256,4320,1733.6628,0.672730199613651,2013-11-01 00:40:00
-112,4320,1738.785945,0.6611397295556987,2013-11-01 00:40:00
-328,4320,1749.408536,0.6785254346426272,2013-11-01 00:40:00
-68,4320,1759.78977,0.6575981970379909,2013-11-01 00:40:00
228,4320,1764.892915,0.6337733419188667,2013-11-01 00:40:00
396,4320,1775.188661,0.6202511268512556,2013-11-01 00:40:00
488,4320,1780.225575,0.6128461043142305,2013-11-01 00:40:00
30,4320,1790.617379,0.6497102382485512,2013-11-01 00:40:00
-350,4320,1795.505539,0.680296200901481,2013-11-01 00:40:00
34,4320,1805.828544,0.6493882807469414,2013-11-01 00:40:00
16,4320,1810.717524,0.6508370895041854,2013-11-01 00:40:00
76,4320,1821.12193,0.6460077269800386,2013-11-01 00:40:00
112,4320,1826.123778,0.6431101094655506,2013-11-01 00:40:00
280,4320,1836.859657,0.6295878943979395,2013-11-01 00:40:00
-12,4320,1841.753691,0.653090792015454,2013-11-01 00:40:00
-26,4320,1852.314721,0.6542176432710882,2013-11-01 00:40:00
90,4320,1857.20353,0.6448808757244043,2013-11-01 00:40:00
432,4320,1867.629401,0.6173535093367676,2013-11-01 00:40:00
-82,4320,1872.585676,0.6587250482936252,2013-11-01 00:40:00
-44,4320,1883.126267,0.6556664520283323,2013-11-01 00:40:00
382,4320,1888.025334,0.6213779781068899,2013-11-01 00:40:00
176,4320,1898.929299,0.6379587894397939,2013-11-01 00:40:00
142,4320,1909.281707,0.6406954282034771,2013-11-01 00:40:00
-10,4320,1914.260804,0.652929813264649,2013-11-01 00:40:00
442,4320,1924.996776,0.6165486155827431,2013-11-01 00:40:00
-92,4320,1929.885557,0.6595299420476497,2013-11-01 00:40:00
310,4320,1940.65852,0.627173213135866,2013-11-01 00:40:00
414,4320,1945.557161,0.6188023180940115,2013-11-01 00:40:00
258,4320,1956.331466,0.6313586606567934,2013-11-01 00:40:00
148,4320,1961.493771,0.6402124919510624,2013-11-01 00:40:00
-164,4320,1972.220472,0.6653251770766259,2013-11-01 00:40:00
-214,4320,1977.122476,0.6693496458467483,2013-11-01 00:40:00
356,4320,1988.063315,0.6234707018673535,2013-11-01 00:40:00
302,4320,1992.980989,0.6278171281390856,2013-11-01 00:40:00
-46,4320,2003.507386,0.6558274307791372,2013-11-01 00:40:00
-180,4320,2008.44015,0.666613007083065,2013-11-01 00:40:00
264,4320,2018.946326,0.6308757244043787,2013-11-01 00:40:00
36,4320,2023.821053,0.6492273019961365,2013-11-01 00:40:00
244,4320,2034.177275,0.6324855119124275,2013-11-01 00:40:00
166,4320,2039.079078,0.6387636831938184,2013-11-01 00:40:00
138,4320,2050.463691,0.6410173857050869,2013-11-01 00:40:00
74,4320,2060.685441,0.6461687057308435,2013-11-01 00:40:00
-46,4320,2065.579614,0.6558274307791372,2013-11-01 00:40:00
128,4320,2075.919618,0.6418222794591114,2013-11-01 00:40:00
182,4320,2080.805588,0.6374758531873793,2013-11-01 00:40:00
66,4320,2091.234653,0.6468126207340631,2013-11-01 00:40:00
-164,4320,2096.130037,0.6653251770766259,2013-11-01 00:40:00
-196,4320,2106.532881,0.6679008370895042,2013-11-01 00:40:00
60,4320,2111.396649,0.6472955569864778,2013-11-01 00:40:00
300,4320,2122.005299,0.6279781068898905,2013-11-01 00:40:00
544,4320,2126.91823,0.6083386992916935,2013-11-01 00:40:00
202,4320,2137.335619,0.6358660656793304,2013-11-01 00:40:00
-230,4320,2142.241358,0.6706374758531873,2013-11-01 00:40:00
238,4320,2153.069356,0.6329684481648422,2013-11-01 00:40:00
256,4320,2157.962391,0.6315196394075981,2013-11-01 00:40:00
364,4320,2168.607875,0.622826786864134,2013-11-01 00:40:00
-112,4320,2173.497812,0.6611397295556987,2013-11-01 00:40:00
262,4320,2183.994231,0.6310367031551836,2013-11-01 00:40:00
186,4320,2194.468419,0.6371538956857695,2013-11-01 00:40:00
-60,4320,2199.657511,0.6569542820347715,2013-11-01 00:40:00
-92,4320,2210.067201,0.6595299420476497,2013-11-01 00:40:00
240,4320,2215.056628,0.6328074694140373,2013-11-01 00:40:00
48,4320,2225.70358,0.6482614294913072,2013-11-01 00:40:00
90,4320,2230.804812,0.6448808757244043,2013-11-01 00:40:00
334,4320,2241.668672,0.6252414681262073,2013-11-01 00:40:00
36,4320,2246.559888,0.6492273019961365,2013-11-01 00:40:00
132,4320,2257.479774,0.6415003219575016,2013-11-01 00:40:00
-110,4320,2262.555583,0.6609787508048938,2013-11-01 00:40:00
226,4320,2273.068381,0.6339343206696716,2013-11-01 00:40:00
254,4320,2277.963542,0.631680618158403,2013-11-01 00:40:00
244,4320,2289.126664,0.6324855119124275,2013-11-01 00:40:00
-192,4320,2294.012278,0.6675788795878944,2013-11-01 00:40:00
264,4320,2304.28082,0.6308757244043787,2013-11-01 00:40:00
62,4320,2309.175556,0.6471345782356729,2013-11-01 00:40:00
208,4320,2320.683068,0.6353831294269157,2013-11-01 00:40:00
194,4320,2325.713908,0.6365099806825499,2013-11-01 00:40:00
172,4320,2336.371682,0.6382807469414037,2013-11-01 00:40:00
228,4320,2346.82172,0.6337733419188667,2013-11-01 00:40:00
338,4320,2351.992311,0.6249195106245976,2013-11-01 00:40:00
226,4320,2362.212877,0.6339343206696716,2013-11-01 00:40:00
498,4320,2367.106877,0.6120412105602061,2013-11-01 00:40:00
96,4320,2377.36114,0.6443979394719896,2013-11-01 00:40:00
-48,4320,2382.253552,0.6559884095299421,2013-11-01 00:40:00
16,4320,2392.706034,0.6508370895041854,2013-11-01 00:40:00
504,4320,2397.595564,0.6115582743077914,2013-11-01 00:40:00
-204,4320,2408.071176,0.6685447520927238,2013-11-01 00:40:00
176,4320,2412.953521,0.6379587894397939,2013-11-01 00:40:00
626,4320,2423.324231,0.6017385705086928,2013-11-01 00:40:00
230,4320,2428.48766,0.6336123631680618,2013-11-01 00:40:00
-336,4320,2439.165417,0.6791693496458467,2013-11-01 00:40:00
360,4320,2444.04472,0.6231487443657437,2013-11-01 00:40:00
-134,4320,2454.513556,0.6629104958145525,2013-11-01 00:40:00
22,4320,2459.395002,0.6503541532517708,2013-11-01 00:40:00
350,4320,2470.095893,0.6239536381197682,2013-11-01 00:40:00
-66,4320,2480.564595,0.657437218287186,2013-11-01 00:40:00
-152,4320,2485.470044,0.6643593045717965,2013-11-01 00:40:00
78,4320,2495.9298,0.6458467482292337,2013-11-01 00:40:00
120,4320,2501.316322,0.642466194462331,2013-11-01 00:40:00
382,4320,2511.661654,0.6213779781068899,2013-11-01 00:40:00
92,4320,2516.603046,0.6447198969735994,2013-11-01 00:40:00
326,4320,2527.506604,0.6258853831294269,2013-11-01 00:40:00
174,4320,2532.633209,0.6381197681905988,2013-11-01 00:40:00
282,4320,2542.742526,0.6294269156471346,2013-11-01 00:40:00
26,4320,2547.655079,0.650032195750161,2013-11-01 00:40:00
36,4320,2558.509908,0.6492273019961365,2013-11-01 00:40:00
132,4320,2563.711192,0.6415003219575016,2013-11-01 00:40:00
-110,4320,2574.072612,0.6609787508048938,2013-11-01 00:40:00
-46,4320,2578.942075,0.6558274307791372,2013-11-01 00:40:00
362,4320,2590.114411,0.6229877656149388,2013-11-01 00:40:00
248,4320,2595.015993,0.6321635544108177,2013-11-01 00:40:00
292,4320,2605.022388,0.6286220218931101,2013-11-01 00:40:00
-36,4320,2610.115875,0.6550225370251127,2013-11-01 00:40:00
182,4320,2621.054802,0.6374758531873793,2013-11-01 00:40:00
130,4320,2631.290432,0.6416613007083065,2013-11-01 00:40:00
-6,4320,2636.183567,0.6526078557630393,2013-11-01 00:40:00
162,4320,2646.645578,0.6390856406954282,2013-11-01 00:40:00
494,4320,2651.543562,0.6123631680618158,2013-11-01 00:40:00
540,4320,2662.022763,0.6086606567933033,2013-11-01 00:40:00
72,4320,2666.913443,0.6463296844816484,2013-11-01 00:40:00
314,4320,2677.364483,0.6268512556342563,2013-11-01 00:40:00
-184,4320,2682.271359,0.6669349645846748,2013-11-01 00:40:00
78,4320,2692.642624,0.6458467482292337,2013-11-01 00:40:00
400,4320,2697.531727,0.6199291693496458,2013-11-01 00:40:00
-194,4320,2708.423173,0.6677398583386993,2013-11-01 00:40:00
-24,4320,2713.287832,0.6540566645202833,2013-11-01 00:40:00
-148,4320,2723.613219,0.6640373470701867,2013-11-01 00:40:00
102,4320,2728.516355,0.6439150032195751,2013-11-01 00:40:00
-120,4320,2738.991743,0.6617836445589182,2013-11-01 00:40:00
198,4320,2743.951784,0.6361880231809401,2013-11-01 00:40:00
512,4320,2754.168602,0.6109143593045718,2013-11-01 00:40:00
-256,4320,2759.067873,0.672730199613651,2013-11-01 00:40:00
260,4320,2769.843916,0.6311976819059885,2013-11-01 00:40:00
-98,4320,2780.257786,0.6600128783000644,2013-11-01 00:40:00
-124,4320,2785.276229,0.662105602060528,2013-11-01 00:40:00
704,4320,2795.503307,0.595460399227302,2013-11-01 00:40:00
180,4320,2800.576019,0.6376368319381842,2013-11-01 00:40:00
-96,4320,2811.106109,0.6598518995492595,2013-11-01 00:40:00
202,4320,2816.008118,0.6358660656793304,2013-11-01 00:40:00
586,4320,2826.468762,0.6049581455247908,2013-11-01 00:40:00
232,4320,2831.367615,0.6334513844172569,2013-11-01 00:40:00
466,4320,2841.704402,0.6146168705730843,2013-11-01 00:40:00
82,4320,2846.708826,0.6455247907276239,2013-11-01 00:40:00
318,4320,2857.473259,0.6265292981326465,2013-11-01 00:40:00
164,4320,2862.367487,0.6389246619446233,2013-11-01 00:40:00
162,4320,2872.671344,0.6390856406954282,2013-11-01 00:40:00
-180,4320,2877.559927,0.666613007083065,2013-11-01 00:40:00
208,4320,2888.367234,0.6353831294269157,2013-11-01 00:40:00
80,4320,2893.495127,0.6456857694784288,2013-11-01 00:40:00
196,4320,2903.89707,0.636349001931745,2013-11-01 00:40:00
80,4320,2914.185329,0.6456857694784288,2013-11-01 00:40:00
358,4320,2919.66822,0.6233097231165486,2013-11-01 00:40:00
212,4320,2929.831768,0.6350611719253059,2013-11-01 00:40:00
80,4320,2934.737488,0.6456857694784288,2013-11-01 00:40:00
-222,4320,2945.226438,0.6699935608499678,2013-11-01 00:40:00
-82,4320,2950.118596,0.6587250482936252,2013-11-01 00:40:00
82,4320,2960.485906,0.6455247907276239,2013-11-01 00:40:00
180,4320,2965.385329,0.6376368319381842,2013-11-01 00:40:00
266,4320,2975.647958,0.6307147456535738,2013-11-01 00:40:00
150,4320,2980.547868,0.6400515132002575,2013-11-01 00:40:00
-158,4320,2990.975558,0.6648422408242112,2013-11-01 00:40:00
426,4320,2995.900417,0.6178364455891823,2013-11-01 00:40:00
154,4320,3006.252719,0.6397295556986478,2013-11-01 00:40:00
-154,4320,3011.16137,0.6645202833226014,2013-11-01 00:40:00
130,4320,3021.697756,0.6416613007083065,2013-11-01 00:40:00
-62,4320,3026.592693,0.6571152607855762,2013-11-01 00:40:00
440,4320,3037.111573,0.616709594333548,2013-11-01 00:40:00
414,4320,3042.262608,0.6188023180940115,2013-11-01 00:40:00
224,4320,3052.846997,0.6340952994204765,2013-11-01 00:40:00
222,4320,3063.231748,0.6342562781712814,2013-11-01 00:40:00
74,4320,3068.185311,0.6461687057308435,2013-11-01 00:40:00
-24,4320,3078.594557,0.6540566645202833,2013-11-01 00:40:00
258,4320,3083.766657,0.6313586606567934,2013-11-01 00:40:00
32,4320,3094.720784,0.6495492594977463,2013-11-01 00:40:00
240,4320,3099.664843,0.6328074694140373,2013-11-01 00:40:00
124,4320,3110.587137,0.6421442369607212,2013-11-01 00:40:00
-112,4320,3115.487972,0.6611397295556987,2013-11-01 00:40:00
222,4320,3125.926463,0.6342562781712814,2013-11-01 00:40:00
64,4320,3131.098634,0.646973599484868,2013-11-01 00:40:00
332,4320,3142.084542,0.6254024468770122,2013-11-01 00:40:00
130,4320,3146.98273,0.6416613007083065,2013-11-01 00:40:00
232,4320,3157.749455,0.6334513844172569,2013-11-01 00:40:00
502,4320,3162.658054,0.6117192530585963,2013-11-01 00:40:00
298,4320,3173.304817,0.6281390856406954,2013-11-01 00:40:00
376,4320,3178.473687,0.6218609143593046,2013-11-01 00:40:00
558,4320,3189.476998,0.6072118480360592,2013-11-01 00:40:00
388,4320,3194.351099,0.6208950418544752,2013-11-01 00:40:00
186,4320,3205.032757,0.6371538956857695,2013-11-01 00:40:00
400,4320,3215.341146,0.6199291693496458,2013-11-01 00:40:00
254,4320,3220.621951,0.631680618158403,2013-11-01 00:40:00
58,4320,3231.441414,0.6474565357372827,2013-11-01 00:40:00
62,4320,3236.332567,0.6471345782356729,2013-11-01 00:40:00
134,4320,3246.595136,0.6413393432066967,2013-11-01 00:40:00
-56,4320,3251.509652,0.6566323245331617,2013-11-01 00:40:00
248,4320,3261.921814,0.6321635544108177,2013-11-01 00:40:00
476,4320,3267.061541,0.6138119768190599,2013-11-01 00:40:00
148,4320,3279.016995,0.6402124919510624,2013-11-01 00:40:00
580,4320,3283.915606,0.6054410817772055,2013-11-01 00:40:00
242,4320,3294.19497,0.6326464906632324,2013-11-01 00:40:00
-4,4320,3299.097143,0.6524468770122344,2013-11-01 00:40:00
478,4320,3310.328484,0.613650998068255,2013-11-01 00:40:00
446,4320,3315.503923,0.6162266580811333,2013-11-01 00:40:00
434,4320,3325.784741,0.6171925305859627,2013-11-01 00:40:00
-6,4320,3330.69522,0.6526078557630393,2013-11-01 00:40:00
220,4320,3341.083523,0.6344172569220863,2013-11-01 00:40:00
244,4320,3351.283227,0.6324855119124275,2013-11-01 00:40:00
186,4320,3356.416928,0.6371538956857695,2013-11-01 00:40:00
