0,0.0
100,0.18811881188118812
200,0.14427860696517414
300,0.11960132890365449
400,0.12718204488778054
500,0.12974051896207583
600,0.1281198003327787
700,0.1369472182596291
800,0.14107365792759052
900,0.13873473917869034
1000,0.13886113886113885
1100,0.13896457765667575
1200,0.13322231473771856
1300,0.13220599538816294
1400,0.13133476088508209
1500,0.1312458361092605
1600,0.12991880074953155
1700,0.13051146384479717
1800,0.13048306496390893
1900,0.13256180957390848
2000,0.12843578210894552
2100,0.13089005235602094
2200,0.1308496138119037
2300,0.13342025206431987
2400,0.1324448146605581
2500,0.13314674130347862
2600,0.13610149942329874
2700,0.13513513513513514
2800,0.13423777222420563
2900,0.1351258186832127
3000,0.13462179273575475
3100,0.13576265720735248
3200,0.13651983755076538
3300,0.13601938806422295
3400,0.13613643046162893
3500,0.13510425592687803
3600,0.13579561232990836
3700,0.1361794109700081
3800,0.13575374901341752
3900,0.13714432196872597
4000,0.13521619595101225
4100,0.135820531577664
4200,0.13592001904308498
4300,0.13531736805394096
4400,0.13428766189502386
4500,0.13574761164185736
4600,0.13605737883068897
4700,0.13529036375239312
4800,0.13518017079775047
4900,0.1348704346051826
5000,0.13557288542291543
5100,0.13585571456577142
5200,0.13651220919054027
5300,0.13582342954159593
5400,0.1359007591186817
5500,0.1356117069623705
5600,0.13586859489376896
5700,0.13523943167865288
5800,0.13497672815031891
5900,0.1354007795288934
6000,0.13481086485585736
6100,0.13522373381412883
6200,0.13465570069343655
6300,0.1350579273131249
6400,0.13576003749414153
6500,0.1358252576526688
6600,0.13528253294955309
6700,0.13565139531413223
6800,0.13571533598000293
6900,0.13592233009708737
7000,0.13583773746607627
7100,0.1357555273905084
7200,0.1352589918066935
7300,0.13504999315162305
7400,0.1344412917173355
7500,0.1342487668310892
7600,0.1345875542691751
7700,0.1346578366445916
7800,0.13536726060761442
7900,0.13529932919883558
8000,0.1354830646169229
8100,0.13541538081718307
8200,0.13522741129130594
8300,0.13480303577882183
8400,0.13474586358766813
8500,0.13457240324667685
8600,0.1341704452970585
8700,0.13389265601654982
8800,0.13384842631519145
8900,0.13402988428266488
9000,0.13454060659926675
9100,0.13449071530601034
9200,0.13487664384306053
9300,0.13482421245027418
9400,0.13434740985001595
9500,0.13419640037890748
9600,0.13394438079366733
9700,0.1340068034223276
9800,0.13406795224977044
9900,0.13362286637713364
10000,0.1334866513348665
10100,0.13345213345213344
10200,0.13322223311440054
10300,0.13299679642753132
10400,0.13306412844918758
10500,0.13265403294924294
10600,0.13272332798792566
10700,0.13307167554434166
10800,0.13322840477733544
10900,0.13283185028896433
11000,0.13344241432597037
11100,0.13305107647959644
11200,0.1327560039282207
11300,0.13264312892664365
11400,0.1328830804315411
11500,0.13355360403443178
11600,0.1338677700198259
11700,0.1340911033245022
11800,0.13397169731378697
11900,0.13377027140576422
12000,0.1334888759270061
12100,0.13354268242294026
